"id","trade_px","trade_volume","b1","b2","b3","b4","b5","a1","a2","a3","a4","a5","bq1","bq2","bq3","bq4","bq5","aq1","aq2","aq3","aq4","aq5","order_date_time","trades_date_time","update_type"
967,6111.0,0.06141164,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.913400",2
968,6111.0,0.045381,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.916800",2
969,6111.0,0.0519,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.921300",2
970,6111.0,0.05897871,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.927500",2
971,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.931300",2
29,6111.0,0.13714685,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.750600",2
30,6111.0,0.0663,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.891300",2
31,6111.0,0.0142,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.906100",2
32,6111.0,0.0334,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.909800",2
33,6111.0,0.06141164,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.913400",2
